tag,tag_kind,tag_source,finding_id,name,pack_id,source_id,evaluation_mode,severity,status,maturity
github,routing,catalog,github-secops-secret-mailchimp-api-key-resolution-wont-fix,GitHub Secret Scanning Mailchimp Api Key Resolution Wont Fix,policy,policy,event,medium,active,candidate
github,routing,catalog,github-secops-secret-npm-token-open,GitHub Secret Scanning Npm Token Alert Open,policy,policy,event,high,active,candidate
github,routing,catalog,github-secops-secret-npm-token-push-protection-bypassed,GitHub Secret Scanning Npm Token Push Protection Bypassed,policy,policy,event,critical,active,candidate
github,routing,catalog,github-secops-secret-npm-token-resolution-false-positive,GitHub Secret Scanning Npm Token Resolution False Positive,policy,policy,event,medium,active,candidate
github,routing,catalog,github-secops-secret-npm-token-resolution-used-in-tests,GitHub Secret Scanning Npm Token Resolution Used In Tests,policy,policy,event,medium,active,candidate
github,routing,catalog,github-secops-secret-npm-token-resolution-wont-fix,GitHub Secret Scanning Npm Token Resolution Wont Fix,policy,policy,event,medium,active,candidate
github,routing,catalog,github-secops-secret-openai-api-key-open,GitHub Secret Scanning Openai Api Key Alert Open,policy,policy,event,high,active,candidate
github,routing,catalog,github-secops-secret-openai-api-key-push-protection-bypassed,GitHub Secret Scanning Openai Api Key Push Protection Bypassed,policy,policy,event,critical,active,candidate
github,routing,catalog,github-secops-secret-openai-api-key-resolution-false-positive,GitHub Secret Scanning Openai Api Key Resolution False Positive,policy,policy,event,medium,active,candidate
github,routing,catalog,github-secops-secret-openai-api-key-resolution-used-in-tests,GitHub Secret Scanning Openai Api Key Resolution Used In Tests,policy,policy,event,medium,active,candidate
github,routing,catalog,github-secops-secret-openai-api-key-resolution-wont-fix,GitHub Secret Scanning Openai Api Key Resolution Wont Fix,policy,policy,event,medium,active,candidate
github,routing,catalog,github-secops-secret-private-key-open,GitHub Secret Scanning Private Key Alert Open,policy,policy,event,critical,active,candidate
github,routing,catalog,github-secops-secret-private-key-push-protection-bypassed,GitHub Secret Scanning Private Key Push Protection Bypassed,policy,policy,event,critical,active,candidate
github,routing,catalog,github-secops-secret-private-key-resolution-false-positive,GitHub Secret Scanning Private Key Resolution False Positive,policy,policy,event,high,active,candidate
github,routing,catalog,github-secops-secret-private-key-resolution-used-in-tests,GitHub Secret Scanning Private Key Resolution Used In Tests,policy,policy,event,high,active,candidate
github,routing,catalog,github-secops-secret-private-key-resolution-wont-fix,GitHub Secret Scanning Private Key Resolution Wont Fix,policy,policy,event,high,active,candidate
github,routing,catalog,github-secops-secret-pypi-upload-token-open,GitHub Secret Scanning Pypi Upload Token Alert Open,policy,policy,event,high,active,candidate
github,routing,catalog,github-secops-secret-pypi-upload-token-push-protection-bypassed,GitHub Secret Scanning Pypi Upload Token Push Protection Bypassed,policy,policy,event,critical,active,candidate
github,routing,catalog,github-secops-secret-pypi-upload-token-resolution-false-positive,GitHub Secret Scanning Pypi Upload Token Resolution False Positive,policy,policy,event,medium,active,candidate
github,routing,catalog,github-secops-secret-pypi-upload-token-resolution-used-in-tests,GitHub Secret Scanning Pypi Upload Token Resolution Used In Tests,policy,policy,event,medium,active,candidate
github,routing,catalog,github-secops-secret-pypi-upload-token-resolution-wont-fix,GitHub Secret Scanning Pypi Upload Token Resolution Wont Fix,policy,policy,event,medium,active,candidate
github,routing,catalog,github-secops-secret-sendgrid-api-key-open,GitHub Secret Scanning Sendgrid Api Key Alert Open,policy,policy,event,high,active,candidate
github,routing,catalog,github-secops-secret-sendgrid-api-key-push-protection-bypassed,GitHub Secret Scanning Sendgrid Api Key Push Protection Bypassed,policy,policy,event,critical,active,candidate
github,routing,catalog,github-secops-secret-sendgrid-api-key-resolution-false-positive,GitHub Secret Scanning Sendgrid Api Key Resolution False Positive,policy,policy,event,medium,active,candidate
github,routing,catalog,github-secops-secret-sendgrid-api-key-resolution-used-in-tests,GitHub Secret Scanning Sendgrid Api Key Resolution Used In Tests,policy,policy,event,medium,active,candidate
github,routing,catalog,github-secops-secret-sendgrid-api-key-resolution-wont-fix,GitHub Secret Scanning Sendgrid Api Key Resolution Wont Fix,policy,policy,event,medium,active,candidate
github,routing,catalog,github-secops-secret-slack-webhook-url-open,GitHub Secret Scanning Slack Webhook Url Alert Open,policy,policy,event,high,active,candidate
github,routing,catalog,github-secops-secret-slack-webhook-url-push-protection-bypassed,GitHub Secret Scanning Slack Webhook Url Push Protection Bypassed,policy,policy,event,critical,active,candidate
github,routing,catalog,github-secops-secret-slack-webhook-url-resolution-false-positive,GitHub Secret Scanning Slack Webhook Url Resolution False Positive,policy,policy,event,medium,active,candidate
github,routing,catalog,github-secops-secret-slack-webhook-url-resolution-used-in-tests,GitHub Secret Scanning Slack Webhook Url Resolution Used In Tests,policy,policy,event,medium,active,candidate
github,routing,catalog,github-secops-secret-slack-webhook-url-resolution-wont-fix,GitHub Secret Scanning Slack Webhook Url Resolution Wont Fix,policy,policy,event,medium,active,candidate
github,routing,catalog,github-secops-secret-ssh-private-key-open,GitHub Secret Scanning Ssh Private Key Alert Open,policy,policy,event,critical,active,candidate
github,routing,catalog,github-secops-secret-ssh-private-key-push-protection-bypassed,GitHub Secret Scanning Ssh Private Key Push Protection Bypassed,policy,policy,event,critical,active,candidate
github,routing,catalog,github-secops-secret-ssh-private-key-resolution-false-positive,GitHub Secret Scanning Ssh Private Key Resolution False Positive,policy,policy,event,high,active,candidate
github,routing,catalog,github-secops-secret-ssh-private-key-resolution-used-in-tests,GitHub Secret Scanning Ssh Private Key Resolution Used In Tests,policy,policy,event,high,active,candidate
github,routing,catalog,github-secops-secret-ssh-private-key-resolution-wont-fix,GitHub Secret Scanning Ssh Private Key Resolution Wont Fix,policy,policy,event,high,active,candidate
github,routing,catalog,github-secops-secret-stripe-live-secret-key-open,GitHub Secret Scanning Stripe Live Secret Key Alert Open,policy,policy,event,high,active,candidate
github,routing,catalog,github-secops-secret-stripe-live-secret-key-push-protection-bypassed,GitHub Secret Scanning Stripe Live Secret Key Push Protection Bypassed,policy,policy,event,critical,active,candidate
github,routing,catalog,github-secops-secret-stripe-live-secret-key-resolution-false-positive,GitHub Secret Scanning Stripe Live Secret Key Resolution False Positive,policy,policy,event,medium,active,candidate
github,routing,catalog,github-secops-secret-stripe-live-secret-key-resolution-used-in-tests,GitHub Secret Scanning Stripe Live Secret Key Resolution Used In Tests,policy,policy,event,medium,active,candidate
github,routing,catalog,github-secops-secret-stripe-live-secret-key-resolution-wont-fix,GitHub Secret Scanning Stripe Live Secret Key Resolution Wont Fix,policy,policy,event,medium,active,candidate
github,routing,catalog,github-secops-secret-twilio-api-key-open,GitHub Secret Scanning Twilio Api Key Alert Open,policy,policy,event,high,active,candidate
github,routing,catalog,github-secops-secret-twilio-api-key-push-protection-bypassed,GitHub Secret Scanning Twilio Api Key Push Protection Bypassed,policy,policy,event,critical,active,candidate
github,routing,catalog,github-secops-secret-twilio-api-key-resolution-false-positive,GitHub Secret Scanning Twilio Api Key Resolution False Positive,policy,policy,event,medium,active,candidate
github,routing,catalog,github-secops-secret-twilio-api-key-resolution-used-in-tests,GitHub Secret Scanning Twilio Api Key Resolution Used In Tests,policy,policy,event,medium,active,candidate
github,routing,catalog,github-secops-secret-twilio-api-key-resolution-wont-fix,GitHub Secret Scanning Twilio Api Key Resolution Wont Fix,policy,policy,event,medium,active,candidate
github,routing,catalog,github-secret-push-protection-disabled,Github Secret Push Protection Disabled,policy,policy,event,medium,active,candidate
github,routing,catalog,github-secret-scanning-alert,GitHub Secret Scanning Alert,policy,policy,event,critical,active,candidate
github,routing,catalog,github-secret-scanning-alert-created,GitHub Secret Scanning Alert Created,github,github,event,medium,open,test
github,routing,catalog,github-self-hosted-runner-review-needed,GitHub Self-Hosted Runner Needs Review,github,github,event,medium,open,retired
github,routing,catalog,github-vuln-low,GitHub Repo Low Vulnerabilities Addressed,policy,policy,event,low,active,candidate
github,routing,catalog,github-vuln-medium,GitHub Repo Medium Vulnerabilities Addressed,policy,policy,event,medium,active,candidate
github,routing,catalog,github-webhook-modified,GitHub Webhook Modified,github,github,event,medium,open,retired
github,routing,catalog,github-workflow-write-permissions,GitHub Actions Default Write Permissions,policy,policy,event,high,active,candidate
github,routing,catalog,identity-github-active-no-employee-record,GitHub Active Accounts Without Employee Record,policy,policy,event,medium,active,candidate
github,routing,catalog,identity-github-active-without-okta-link,Active GitHub Identity With No Linked Okta Identity,identity,github,graph,high,open,test
github,routing,catalog,identity-github-deprovision,GitHub Accounts Deprovisioned on Termination,policy,policy,event,high,active,candidate
github,routing,catalog,identity-github-duplicate-email,Github Duplicate Account Emails,policy,policy,event,high,active,candidate
github,routing,catalog,identity-github-duplicate-username,GitHub Duplicate Usernames,policy,policy,event,medium,active,candidate
github,routing,catalog,identity-github-member-mfa,GitHub Members Without MFA,policy,policy,event,high,active,candidate
github,routing,catalog,identity-github-mfa-missing-active,Github Active Accounts Without MFA,policy,policy,event,high,active,candidate
github,routing,catalog,identity-github-missing-email,Github Active Accounts Missing Email,policy,policy,event,medium,active,candidate
github,routing,catalog,identity-github-personal-email-domain,Github Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
github,routing,catalog,identity-github-privileged-no-mfa,Github Privileged Accounts Without MFA,policy,policy,event,high,active,candidate
github,routing,catalog,identity-github-privileged-personal-email,Github Privileged Accounts on Personal Email Domains,policy,policy,event,high,active,candidate
github,routing,catalog,identity-github-terminated-active-account,Github Terminated Accounts Still Active,policy,policy,event,high,active,candidate
github,routing,catalog,identity-okta-deprovisioned-active-in-github,Deprovisioned Okta Identity Still Active In GitHub,identity,okta,graph,critical,open,test
github-actions,routing,catalog,cicd-unpinned-third-party-action,Cicd Unpinned Third Party Action,policy,policy,event,medium,active,candidate
github-actions,routing,catalog,github-actions-dangerous-trigger,GitHub Actions Dangerous Trigger,policy,policy,event,high,active,candidate
github-actions,routing,catalog,github-actions-self-hosted-public,GitHub Actions Self-Hosted Runner on Public Repo,policy,policy,event,critical,active,candidate
github-actions,routing,catalog,github-oidc-overly-permissive,GitHub Actions OIDC Overly Permissive,policy,policy,event,critical,active,candidate
github-actions,routing,catalog,github-secops-dependabot-github-actions-critical-dismissed,GitHub Dependabot GitHub Actions Critical Alert Dismissed,policy,policy,event,critical,active,candidate
github-actions,routing,catalog,github-secops-dependabot-github-actions-critical-open,GitHub Dependabot GitHub Actions Critical Alert Open,policy,policy,event,critical,active,candidate
github-actions,routing,catalog,github-secops-dependabot-github-actions-critical-runtime-no-patch,GitHub Dependabot GitHub Actions Critical Runtime Alert Without Patch,policy,policy,event,critical,active,candidate
github-actions,routing,catalog,github-secops-dependabot-github-actions-high-dismissed,GitHub Dependabot GitHub Actions High Alert Dismissed,policy,policy,event,high,active,candidate
github-actions,routing,catalog,github-secops-dependabot-github-actions-high-open,GitHub Dependabot GitHub Actions High Alert Open,policy,policy,event,high,active,candidate
github-actions,routing,catalog,github-secops-dependabot-github-actions-high-runtime-no-patch,GitHub Dependabot GitHub Actions High Runtime Alert Without Patch,policy,policy,event,high,active,candidate
github-actions,routing,catalog,github-secops-dependabot-github-actions-low-open,GitHub Dependabot GitHub Actions Low Alert Open,policy,policy,event,low,active,candidate
github-actions,routing,catalog,github-secops-dependabot-github-actions-medium-open,GitHub Dependabot GitHub Actions Medium Alert Open,policy,policy,event,high,active,candidate
github-app,routing,catalog,github-app-integration-installed,GitHub App Integration Installed,github,github,event,medium,open,retired
github-app,routing,catalog,github-secops-app-installation-all-repos-actions-read,GitHub App Installation All Repos Actions Read,policy,policy,event,medium,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-actions-write,GitHub App Installation All Repos Actions Write,policy,policy,event,critical,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-administration-write,GitHub App Installation All Repos Administration Write,policy,policy,event,critical,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-checks-read,GitHub App Installation All Repos Checks Read,policy,policy,event,medium,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-checks-write,GitHub App Installation All Repos Checks Write,policy,policy,event,high,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-contents-read,GitHub App Installation All Repos Contents Read,policy,policy,event,medium,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-contents-write,GitHub App Installation All Repos Contents Write,policy,policy,event,high,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-deployments-read,GitHub App Installation All Repos Deployments Read,policy,policy,event,medium,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-deployments-write,GitHub App Installation All Repos Deployments Write,policy,policy,event,high,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-environments-read,GitHub App Installation All Repos Environments Read,policy,policy,event,medium,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-environments-write,GitHub App Installation All Repos Environments Write,policy,policy,event,high,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-event-check-run,GitHub App Installation All Repos Event Check Run,policy,policy,event,medium,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-event-check-suite,GitHub App Installation All Repos Event Check Suite,policy,policy,event,medium,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-event-code-scanning-alert,GitHub App Installation All Repos Event Code Scanning Alert,policy,policy,event,high,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-event-create,GitHub App Installation All Repos Event Create,policy,policy,event,medium,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-event-delete,GitHub App Installation All Repos Event Delete,policy,policy,event,medium,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-event-deployment,GitHub App Installation All Repos Event Deployment,policy,policy,event,high,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-event-deployment-status,GitHub App Installation All Repos Event Deployment Status,policy,policy,event,medium,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-event-member,GitHub App Installation All Repos Event Member,policy,policy,event,medium,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-event-membership,GitHub App Installation All Repos Event Membership,policy,policy,event,medium,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-event-organization,GitHub App Installation All Repos Event Organization,policy,policy,event,medium,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-event-repository,GitHub App Installation All Repos Event Repository,policy,policy,event,medium,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-event-secret-scanning-alert,GitHub App Installation All Repos Event Secret Scanning Alert,policy,policy,event,high,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-event-workflow-job,GitHub App Installation All Repos Event Workflow Job,policy,policy,event,high,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-event-workflow-run,GitHub App Installation All Repos Event Workflow Run,policy,policy,event,high,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-issues-write,GitHub App Installation All Repos Issues Write,policy,policy,event,high,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-members-write,GitHub App Installation All Repos Members Write,policy,policy,event,high,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-organization-administration-write,GitHub App Installation All Repos Organization Administration Write,policy,policy,event,critical,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-organization-hooks-write,GitHub App Installation All Repos Organization Hooks Write,policy,policy,event,high,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-organization-packages-write,GitHub App Installation All Repos Organization Packages Write,policy,policy,event,high,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-organization-secrets-read,GitHub App Installation All Repos Organization Secrets Read,policy,policy,event,high,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-organization-secrets-write,GitHub App Installation All Repos Organization Secrets Write,policy,policy,event,critical,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-organization-self-hosted-runners-write,GitHub App Installation All Repos Organization Self Hosted Runners Write,policy,policy,event,high,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-packages-write,GitHub App Installation All Repos Packages Write,policy,policy,event,high,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-pull-requests-write,GitHub App Installation All Repos Pull Requests Write,policy,policy,event,high,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-repository-hooks-write,GitHub App Installation All Repos Repository Hooks Write,policy,policy,event,high,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-secret-scanning-alerts-read,GitHub App Installation All Repos Secret Scanning Alerts Read,policy,policy,event,high,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-secret-scanning-alerts-write,GitHub App Installation All Repos Secret Scanning Alerts Write,policy,policy,event,high,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-secrets-read,GitHub App Installation All Repos Secrets Read,policy,policy,event,high,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-secrets-write,GitHub App Installation All Repos Secrets Write,policy,policy,event,critical,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-security-events-read,GitHub App Installation All Repos Security Events Read,policy,policy,event,high,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-security-events-write,GitHub App Installation All Repos Security Events Write,policy,policy,event,critical,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-workflows-read,GitHub App Installation All Repos Workflows Read,policy,policy,event,medium,active,candidate
github-app,routing,catalog,github-secops-app-installation-all-repos-workflows-write,GitHub App Installation All Repos Workflows Write,policy,policy,event,critical,active,candidate
github_app_private_key,routing,catalog,github-secops-secret-github-app-private-key-open,GitHub Secret Scanning GitHub App Private Key Alert Open,policy,policy,event,critical,active,candidate
github_app_private_key,routing,catalog,github-secops-secret-github-app-private-key-push-protection-bypassed,GitHub Secret Scanning GitHub App Private Key Push Protection Bypassed,policy,policy,event,critical,active,candidate
github_app_private_key,routing,catalog,github-secops-secret-github-app-private-key-resolution-false-positive,GitHub Secret Scanning GitHub App Private Key Resolution False Positive,policy,policy,event,high,active,candidate
github_app_private_key,routing,catalog,github-secops-secret-github-app-private-key-resolution-used-in-tests,GitHub Secret Scanning GitHub App Private Key Resolution Used In Tests,policy,policy,event,high,active,candidate
github_app_private_key,routing,catalog,github-secops-secret-github-app-private-key-resolution-wont-fix,GitHub Secret Scanning GitHub App Private Key Resolution Wont Fix,policy,policy,event,high,active,candidate
github_personal_access_token,routing,catalog,github-secops-secret-github-personal-access-token-open,GitHub Secret Scanning GitHub Personal Access Token Alert Open,policy,policy,event,critical,active,candidate
github_personal_access_token,routing,catalog,github-secops-secret-github-personal-access-token-push-protection-bypassed,GitHub Secret Scanning GitHub Personal Access Token Push Protection Bypassed,policy,policy,event,critical,active,candidate
github_personal_access_token,routing,catalog,github-secops-secret-github-personal-access-token-resolution-false-positive,GitHub Secret Scanning GitHub Personal Access Token Resolution False Positive,policy,policy,event,high,active,candidate
github_personal_access_token,routing,catalog,github-secops-secret-github-personal-access-token-resolution-used-in-tests,GitHub Secret Scanning GitHub Personal Access Token Resolution Used In Tests,policy,policy,event,high,active,candidate
github_personal_access_token,routing,catalog,github-secops-secret-github-personal-access-token-resolution-wont-fix,GitHub Secret Scanning GitHub Personal Access Token Resolution Wont Fix,policy,policy,event,high,active,candidate
github_runner,routing,catalog,identity-github-runner-duplicate-group-name,Github Runner Duplicate Group Names,policy,policy,event,medium,active,candidate
gitlab,routing,catalog,gitlab-runner-unprotected-tags,GitLab Runner Without Protected Tags,policy,policy,event,high,active,candidate
gke,routing,catalog,cloud-exposed-privileged-compute-role,Cloud Exposed Privileged Compute Role,cloud,cloud,graph,critical,open,test
gke,routing,catalog,gcp-gke-auto-repair,GKE Node Pool Auto-Repair Enabled,policy,policy,event,low,active,candidate
gke,routing,catalog,gcp-gke-auto-upgrade,GKE Node Pool Auto-Upgrade Enabled,policy,policy,event,medium,active,candidate
gke,routing,catalog,gcp-gke-binary-authorization-disabled,GCP Gke Binary Authorization Disabled,policy,policy,event,medium,active,candidate
gke,routing,catalog,gcp-gke-cos-containerd,GKE Nodes Use Container-Optimized OS,policy,policy,event,low,active,candidate
gke,routing,catalog,gcp-gke-dashboard-disabled,GKE Kubernetes Dashboard Disabled,policy,policy,event,medium,active,candidate
gke,routing,catalog,gcp-gke-default-sa,GKE Node Pool Using Default Service Account,policy,policy,event,medium,active,candidate
gke,routing,catalog,gcp-gke-master-authorized-networks-disabled,GCP Gke Master Authorized Networks Disabled,policy,policy,event,medium,active,candidate
gke,routing,catalog,gcp-gke-metadata-server,GKE Workload Identity (Metadata Server) Enabled,policy,policy,event,medium,active,candidate
gke,routing,catalog,gcp-gke-network-policy-enabled,GKE Network Policy Enabled,policy,policy,event,medium,active,candidate
gke,routing,catalog,gcp-gke-no-alpha-clusters,GKE Clusters No Alpha Features,policy,policy,event,medium,active,candidate
gke,routing,catalog,gcp-gke-private-cluster,GKE Private Cluster,policy,policy,event,high,active,candidate
gke,routing,catalog,gcp-gke-secrets-kms-encryption,GKE Secrets Encrypted with Cloud KMS,policy,policy,event,high,active,candidate
gke,routing,catalog,gcp-gke-shielded-nodes,GKE Shielded Nodes Enabled,policy,policy,event,medium,active,candidate
gke,routing,catalog,gcp-gke-workload-identity-disabled,GCP Gke Workload Identity Disabled,policy,policy,event,medium,active,candidate
gke,routing,catalog,gke-cluster-admin,GKE cluster-admin role is used by an account,policy,policy,event,high,active,candidate
gke,routing,catalog,gke-pod-create,GKE user/service accounts with the privileges to create pods,policy,policy,event,medium,active,candidate
gke,routing,catalog,gke-secrets-access,User/service account with get/list/watch permissions on secrets in a GKE cluster,policy,policy,event,medium,active,candidate
gke,routing,catalog,gke-wildcard-permissions,GKE role/cluster role assigned permissions that contain wildcards,policy,policy,event,high,active,candidate
go,routing,catalog,github-secops-dependabot-go-critical-dismissed,GitHub Dependabot Go Critical Alert Dismissed,policy,policy,event,critical,active,candidate
go,routing,catalog,github-secops-dependabot-go-critical-open,GitHub Dependabot Go Critical Alert Open,policy,policy,event,critical,active,candidate
go,routing,catalog,github-secops-dependabot-go-critical-runtime-no-patch,GitHub Dependabot Go Critical Runtime Alert Without Patch,policy,policy,event,critical,active,candidate
go,routing,catalog,github-secops-dependabot-go-high-dismissed,GitHub Dependabot Go High Alert Dismissed,policy,policy,event,high,active,candidate
go,routing,catalog,github-secops-dependabot-go-high-open,GitHub Dependabot Go High Alert Open,policy,policy,event,high,active,candidate
go,routing,catalog,github-secops-dependabot-go-high-runtime-no-patch,GitHub Dependabot Go High Runtime Alert Without Patch,policy,policy,event,high,active,candidate
go,routing,catalog,github-secops-dependabot-go-low-open,GitHub Dependabot Go Low Alert Open,policy,policy,event,low,active,candidate
go,routing,catalog,github-secops-dependabot-go-medium-open,GitHub Dependabot Go Medium Alert Open,policy,policy,event,high,active,candidate
gong,routing,catalog,identity-gong-active-no-employee-record,Gong Active Accounts Without Employee Record,policy,policy,event,medium,active,candidate
gong,routing,catalog,identity-gong-duplicate-email,Gong Duplicate Account Emails,policy,policy,event,high,active,candidate
gong,routing,catalog,identity-gong-missing-email,Gong Active Accounts Missing Email,policy,policy,event,medium,active,candidate
gong,routing,catalog,identity-gong-personal-email-domain,Gong Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
gong,routing,catalog,identity-gong-terminated-active-account,Gong Terminated Accounts Still Active,policy,policy,event,high,active,candidate
google-workspace,routing,catalog,identity-google-workspace-active-no-employee-record,Google Workspace Active Accounts Without Employee Record,policy,policy,event,medium,active,candidate
google-workspace,routing,catalog,identity-google-workspace-admin-mfa,Google Workspace Admin MFA Enforced,policy,policy,event,high,active,candidate
google-workspace,routing,catalog,identity-google-workspace-duplicate-membership-assignment,Google Workspace Duplicate Membership Assignments,policy,policy,event,low,active,candidate
google-workspace,routing,catalog,identity-google-workspace-group-personal-email-domain,Google Workspace Groups Using Personal Email Domains,policy,policy,event,low,active,candidate
google-workspace,routing,catalog,identity-google-workspace-membership-personal-email-domain,Google Workspace Memberships Using Personal Email Domains,policy,policy,event,medium,active,candidate
google-workspace,routing,catalog,identity-google-workspace-mfa,Google Workspace MFA Enforced,policy,policy,event,high,active,candidate
google-workspace,routing,catalog,identity-google-workspace-never-logged-in-90d,Google Workspace Accounts Never Used (90 days),policy,policy,event,medium,active,candidate
google-workspace,routing,catalog,identity-google-workspace-privileged-recently-created-7d,Google Workspace Newly Created Privileged Accounts,policy,policy,event,medium,active,candidate
google-workspace,routing,catalog,identity-google-workspace-stale-login-365d,Google Workspace Stale Active Accounts (365 days),policy,policy,event,high,active,candidate
google_cloud_service_account,routing,catalog,github-secops-secret-google-cloud-service-account-open,GitHub Secret Scanning Google Cloud Service Account Alert Open,policy,policy,event,high,active,candidate
google_cloud_service_account,routing,catalog,github-secops-secret-google-cloud-service-account-push-protection-bypassed,GitHub Secret Scanning Google Cloud Service Account Push Protection Bypassed,policy,policy,event,critical,active,candidate
google_cloud_service_account,routing,catalog,github-secops-secret-google-cloud-service-account-resolution-false-positive,GitHub Secret Scanning Google Cloud Service Account Resolution False Positive,policy,policy,event,medium,active,candidate
google_cloud_service_account,routing,catalog,github-secops-secret-google-cloud-service-account-resolution-used-in-tests,GitHub Secret Scanning Google Cloud Service Account Resolution Used In Tests,policy,policy,event,medium,active,candidate
google_cloud_service_account,routing,catalog,github-secops-secret-google-cloud-service-account-resolution-wont-fix,GitHub Secret Scanning Google Cloud Service Account Resolution Wont Fix,policy,policy,event,medium,active,candidate
google_workspace,routing,catalog,identity-google-workspace-duplicate-email,Google Workspace Duplicate Account Emails,policy,policy,event,high,active,candidate
google_workspace,routing,catalog,identity-google-workspace-duplicate-group-name,Google Workspace Duplicate Group Names,policy,policy,event,medium,active,candidate
google_workspace,routing,catalog,identity-google-workspace-empty-groups,Google Workspace Empty Access Groups,policy,policy,event,low,active,candidate
google_workspace,routing,catalog,identity-google-workspace-group-description-missing,Google Workspace Groups Missing Description,policy,policy,event,low,active,candidate
google_workspace,routing,catalog,identity-google-workspace-mfa-missing-active,Google Workspace Active Accounts Without MFA,policy,policy,event,high,active,candidate
google_workspace,routing,catalog,identity-google-workspace-missing-email,Google Workspace Active Accounts Missing Email,policy,policy,event,medium,active,candidate
google_workspace,routing,catalog,identity-google-workspace-never-logged-in-30d,Google Workspace Accounts Never Used After Provisioning,policy,policy,event,medium,active,candidate
google_workspace,routing,catalog,identity-google-workspace-orphaned-membership-group,Google Workspace Memberships With Missing Groups,policy,policy,event,medium,active,candidate
google_workspace,routing,catalog,identity-google-workspace-personal-email-domain,Google Workspace Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
google_workspace,routing,catalog,identity-google-workspace-privileged-no-mfa,Google Workspace Privileged Accounts Without MFA,policy,policy,event,high,active,candidate
google_workspace,routing,catalog,identity-google-workspace-privileged-personal-email,Google Workspace Privileged Accounts on Personal Email Domains,policy,policy,event,high,active,candidate
google_workspace,routing,catalog,identity-google-workspace-privileged-stale-login-30d,Google Workspace Privileged Accounts Stale (30 days),policy,policy,event,high,active,candidate
google_workspace,routing,catalog,identity-google-workspace-stale-login-180d,Google Workspace Stale Active Accounts (180 days),policy,policy,event,high,active,candidate
google_workspace,routing,catalog,identity-google-workspace-stale-login-90d,Google Workspace Stale Active Accounts (90 days),policy,policy,event,high,active,candidate
google_workspace,routing,catalog,identity-google-workspace-terminated-active-account,Google Workspace Terminated Accounts Still Active,policy,policy,event,high,active,candidate
governance,routing,catalog,ai-data-governance,AI Training Data Governance,policy,policy,event,high,active,candidate
governance,routing,catalog,ai-model-inventory,AI Model Inventory Maintained,policy,policy,event,medium,active,candidate
governance,routing,catalog,ai-system-owner-assigned,AI System Owner Assigned,policy,policy,event,medium,active,candidate
governance,routing,catalog,compliance-inventory-owners,Inventory Items Have Active Owners,policy,policy,event,medium,active,candidate
governance,routing,catalog,identity-atlassian-personal-email-domain,Atlassian Accounts Using Personal Email Domains,policy,policy,event,medium,active,candidate
