source_id,source_name,dimension_id,dimension_type,support_level,high_value,families,evidence_types,control_domains,control_refs,control_families,purpose
jumpcloud,JumpCloud,users,entity_family,partial,true,users,source_snapshot,identity_access,CIS Controls v8 5; CIS Controls v8 6; ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 IA-5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6,CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; ISO 27001:2022 A.5 Organizational Controls; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 IA Identification and Authentication; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 CC6 Logical and Physical Access,"Declare source-backed JumpCloud asset_inventory, endpoint_security, identity_access, saas_management evidence lanes."
kandji,Kandji / Iru,devices,entity_family,supported,true,device,source_snapshot,asset_inventory,CCPA 1798.100; CIS Controls v8 1; CIS Controls v8 2; CIS Controls v8 4; EU AI Act Art.11; GDPR Article 30; ISO 27001:2022 A.5.9; ISO 27001:2022 A.8.9; ISO 42001 A.2.2; NIST 800-53 r5 AC-3; NIST 800-53 r5 CM-6; NIST 800-53 r5 CM-8; SOC 2 CC6.1; SOC 2 CC7.1,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 1 Inventory and Control of Enterprise Assets; CIS Controls v8 2 Inventory and Control of Software Assets; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; EU AI Act Art. Articles; GDPR Article Articles; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.2 Policies; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CM Configuration Management; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,Declare source-backed Kandji / Iru asset_inventory evidence lanes.
kolide,Kolide,devices,entity_family,supported,true,device,source_snapshot,asset_inventory,CCPA 1798.100; CIS Controls v8 1; CIS Controls v8 2; CIS Controls v8 4; EU AI Act Art.11; GDPR Article 30; ISO 27001:2022 A.5.9; ISO 27001:2022 A.8.9; ISO 42001 A.2.2; NIST 800-53 r5 AC-3; NIST 800-53 r5 CM-6; NIST 800-53 r5 CM-8; SOC 2 CC6.1; SOC 2 CC7.1,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 1 Inventory and Control of Enterprise Assets; CIS Controls v8 2 Inventory and Control of Software Assets; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; EU AI Act Art. Articles; GDPR Article Articles; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.2 Policies; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CM Configuration Management; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,Declare source-backed Kolide asset_inventory evidence lanes.
microsoft_365,Microsoft 365,audit_events,audit_event,partial,true,audit; unified_audit_log,logging_configuration,logging_monitoring,CIS Controls v8 8; EU AI Act Art.12; EU AI Act Art.72; HIPAA 164.312(b); ISO 27001:2022 A.8.15; ISO 27001:2022 A.8.16; ISO 42001 9.1; NIST 800-53 r5 AU-2; NIST 800-53 r5 AU-6; NIST 800-53 r5 SI-4; SOC 2 CC7.1; SOC 2 CC7.2; SOC 2 CC7.3,CIS Controls v8 8 Audit Log Management; EU AI Act Art. Articles; HIPAA 164.312 Technical Safeguards; ISO 27001:2022 A.8 Technology Controls; ISO 42001 9 Performance Evaluation; NIST 800-53 r5 AU Audit and Accountability; NIST 800-53 r5 SI System and Information Integrity; SOC 2 CC7 System Operations,"Declare source-backed collaboration identity, guest access, mailbox permission, forwarding, Teams membership, SharePoint sharing, Purview policy, Defender alert, content asset, and audit-event evidence lanes."
microsoft_365,Microsoft 365,content_assets,entity_family,partial,true,content_asset; drive_item; file; message; site,source_snapshot,asset_inventory; data_protection,CCPA 1798.100; CCPA 1798.150; CIS Controls v8 1; CIS Controls v8 2; CIS Controls v8 3; CIS Controls v8 4; EU AI Act Art.10; EU AI Act Art.11; GDPR Article 30; GDPR Article 32; HIPAA 164.312(a)(2)(iv); HIPAA 164.312(e)(1); ISO 27001:2022 A.5.9; ISO 27001:2022 A.8.24; ISO 27001:2022 A.8.9; ISO 42001 A.2.2; ISO 42001 A.7.4; NIST 800-53 r5 AC-3; NIST 800-53 r5 CM-6; NIST 800-53 r5 CM-8; NIST 800-53 r5 SC-12; NIST 800-53 r5 SC-13; NIST 800-53 r5 SC-28; PCI DSS v4.0.1 3.5; SOC 2 CC6.1; SOC 2 CC7.1,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 1 Inventory and Control of Enterprise Assets; CIS Controls v8 2 Inventory and Control of Software Assets; CIS Controls v8 3 Data Protection; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; EU AI Act Art. Articles; GDPR Article Articles; HIPAA 164.312 Technical Safeguards; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.2 Policies; ISO 42001 A.7 Data; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CM Configuration Management; NIST 800-53 r5 SC System and Communications Protection; PCI DSS v4.0.1 3 Account Data Protection; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed collaboration identity, guest access, mailbox permission, forwarding, Teams membership, SharePoint sharing, Purview policy, Defender alert, content asset, and audit-event evidence lanes."
microsoft_365,Microsoft 365,defender_alerts,alert_state,partial,true,alert; defender_alert; security_alert,security_monitoring,security_operations,CCPA 1798.150; CIS Controls v8 17; CIS Controls v8 8; GDPR Article 33; GDPR Article 34; HIPAA 164.308(a)(6); ISO 27001:2022 A.5.24; ISO 27001:2022 A.5.25; ISO 27001:2022 A.5.26; ISO 42001 10.1; ISO 42001 10.2; NIST 800-53 r5 IR-4; NIST 800-53 r5 SI-4; SOC 2 CC7.2; SOC 2 CC7.3; SOC 2 CC7.4,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 17 Incident Response Management; CIS Controls v8 8 Audit Log Management; GDPR Article Articles; HIPAA 164.308 Administrative Safeguards; ISO 27001:2022 A.5 Organizational Controls; ISO 42001 10 Improvement; NIST 800-53 r5 IR Incident Response; NIST 800-53 r5 SI System and Information Integrity; SOC 2 CC7 System Operations,"Declare source-backed collaboration identity, guest access, mailbox permission, forwarding, Teams membership, SharePoint sharing, Purview policy, Defender alert, content asset, and audit-event evidence lanes."
microsoft_365,Microsoft 365,guest_users,lifecycle_state,supported,true,b2b_guest; external_user; guest_user; stale_guest; user_type,access_review; identity_configuration,identity_access,CIS Controls v8 5; CIS Controls v8 6; ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 IA-5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6,CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; ISO 27001:2022 A.5 Organizational Controls; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 IA Identification and Authentication; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 CC6 Logical and Physical Access,"Declare source-backed collaboration identity, guest access, mailbox permission, forwarding, Teams membership, SharePoint sharing, Purview policy, Defender alert, content asset, and audit-event evidence lanes."
microsoft_365,Microsoft 365,mailbox_delegations,relationship,supported,true,delegate_access; mailbox_delegation; mailbox_permission; send_as; send_on_behalf,access_review; identity_configuration; relationship_evidence,data_protection; identity_access,CCPA 1798.150; CIS Controls v8 3; CIS Controls v8 5; CIS Controls v8 6; EU AI Act Art.10; GDPR Article 32; HIPAA 164.312(a)(2)(iv); HIPAA 164.312(e)(1); ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; ISO 27001:2022 A.8.24; ISO 42001 A.7.4; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 IA-5; NIST 800-53 r5 SC-12; NIST 800-53 r5 SC-13; NIST 800-53 r5 SC-28; PCI DSS v4.0.1 3.5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 3 Data Protection; CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; EU AI Act Art. Articles; GDPR Article Articles; HIPAA 164.312 Technical Safeguards; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.7 Data; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 IA Identification and Authentication; NIST 800-53 r5 SC System and Communications Protection; PCI DSS v4.0.1 3 Account Data Protection; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 CC6 Logical and Physical Access,"Declare source-backed collaboration identity, guest access, mailbox permission, forwarding, Teams membership, SharePoint sharing, Purview policy, Defender alert, content asset, and audit-event evidence lanes."
microsoft_365,Microsoft 365,mailbox_forwarding_rules,app_entitlement,supported,true,external_forwarding; forwarding_rule; inbox_rule; mailbox_forwarding,data_protection; identity_configuration,data_protection; identity_access,CCPA 1798.150; CIS Controls v8 3; CIS Controls v8 5; CIS Controls v8 6; EU AI Act Art.10; GDPR Article 32; HIPAA 164.312(a)(2)(iv); HIPAA 164.312(e)(1); ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; ISO 27001:2022 A.8.24; ISO 42001 A.7.4; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 IA-5; NIST 800-53 r5 SC-12; NIST 800-53 r5 SC-13; NIST 800-53 r5 SC-28; PCI DSS v4.0.1 3.5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 3 Data Protection; CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; EU AI Act Art. Articles; GDPR Article Articles; HIPAA 164.312 Technical Safeguards; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.7 Data; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 IA Identification and Authentication; NIST 800-53 r5 SC System and Communications Protection; PCI DSS v4.0.1 3 Account Data Protection; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 CC6 Logical and Physical Access,"Declare source-backed collaboration identity, guest access, mailbox permission, forwarding, Teams membership, SharePoint sharing, Purview policy, Defender alert, content asset, and audit-event evidence lanes."
microsoft_365,Microsoft 365,purview_dlp_policies,entity_family,supported,true,dlp_policy; information_protection; sensitivity_label,data_protection; privacy_control,compliance_operations; data_protection,CCPA 1798.130; CCPA 1798.150; CIS Controls v8 3; EU AI Act Art.10; EU AI Act Art.13; EU AI Act Art.14; EU AI Act Art.17; EU AI Act Art.26; EU AI Act Art.27; EU AI Act Art.9; GDPR Article 24; GDPR Article 25; GDPR Article 32; HIPAA 164.308(a)(1)(ii)(A); HIPAA 164.312(a)(2)(iv); HIPAA 164.312(e)(1); HIPAA 164.316(a); ISO 27001:2022 A.5.1; ISO 27001:2022 A.5.35; ISO 27001:2022 A.5.36; ISO 27001:2022 A.8.24; ISO 42001 6.1; ISO 42001 6.2; ISO 42001 8.4; ISO 42001 9.2; ISO 42001 9.3; ISO 42001 A.7.4; NIST 800-53 r5 CA-2; NIST 800-53 r5 CA-7; NIST 800-53 r5 SC-12; NIST 800-53 r5 SC-13; NIST 800-53 r5 SC-28; PCI DSS v4.0.1 3.5; SOC 2 CC1.2; SOC 2 CC2.1; SOC 2 CC4.1; SOC 2 CC6.1,"CCPA 1798 Consumer Privacy Rights; CIS Controls v8 3 Data Protection; EU AI Act Art. Articles; GDPR Article Articles; HIPAA 164.308 Administrative Safeguards; HIPAA 164.312 Technical Safeguards; HIPAA 164.316 Policies and Documentation; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 6 Planning; ISO 42001 8 Operation; ISO 42001 9 Performance Evaluation; ISO 42001 A.7 Data; NIST 800-53 r5 CA Assessment, Authorization, and Monitoring; NIST 800-53 r5 SC System and Communications Protection; PCI DSS v4.0.1 3 Account Data Protection; SOC 2 CC1 Control Environment; SOC 2 CC2 Communication and Information; SOC 2 CC4 Monitoring Activities; SOC 2 CC6 Logical and Physical Access","Declare source-backed collaboration identity, guest access, mailbox permission, forwarding, Teams membership, SharePoint sharing, Purview policy, Defender alert, content asset, and audit-event evidence lanes."
microsoft_365,Microsoft 365,purview_retention_policies,entity_family,supported,true,records_management; retention_label; retention_policy,compliance_operations; data_protection,compliance_operations; data_protection,CCPA 1798.130; CCPA 1798.150; CIS Controls v8 3; EU AI Act Art.10; EU AI Act Art.13; EU AI Act Art.14; EU AI Act Art.17; EU AI Act Art.26; EU AI Act Art.27; EU AI Act Art.9; GDPR Article 24; GDPR Article 25; GDPR Article 32; HIPAA 164.308(a)(1)(ii)(A); HIPAA 164.312(a)(2)(iv); HIPAA 164.312(e)(1); HIPAA 164.316(a); ISO 27001:2022 A.5.1; ISO 27001:2022 A.5.35; ISO 27001:2022 A.5.36; ISO 27001:2022 A.8.24; ISO 42001 6.1; ISO 42001 6.2; ISO 42001 8.4; ISO 42001 9.2; ISO 42001 9.3; ISO 42001 A.7.4; NIST 800-53 r5 CA-2; NIST 800-53 r5 CA-7; NIST 800-53 r5 SC-12; NIST 800-53 r5 SC-13; NIST 800-53 r5 SC-28; PCI DSS v4.0.1 3.5; SOC 2 CC1.2; SOC 2 CC2.1; SOC 2 CC4.1; SOC 2 CC6.1,"CCPA 1798 Consumer Privacy Rights; CIS Controls v8 3 Data Protection; EU AI Act Art. Articles; GDPR Article Articles; HIPAA 164.308 Administrative Safeguards; HIPAA 164.312 Technical Safeguards; HIPAA 164.316 Policies and Documentation; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 6 Planning; ISO 42001 8 Operation; ISO 42001 9 Performance Evaluation; ISO 42001 A.7 Data; NIST 800-53 r5 CA Assessment, Authorization, and Monitoring; NIST 800-53 r5 SC System and Communications Protection; PCI DSS v4.0.1 3 Account Data Protection; SOC 2 CC1 Control Environment; SOC 2 CC2 Communication and Information; SOC 2 CC4 Monitoring Activities; SOC 2 CC6 Logical and Physical Access","Declare source-backed collaboration identity, guest access, mailbox permission, forwarding, Teams membership, SharePoint sharing, Purview policy, Defender alert, content asset, and audit-event evidence lanes."
microsoft_365,Microsoft 365,shared_mailboxes,entity_family,supported,true,mailbox; shared_mailbox,access_review; source_snapshot,asset_inventory; identity_access,CCPA 1798.100; CIS Controls v8 1; CIS Controls v8 2; CIS Controls v8 4; CIS Controls v8 5; CIS Controls v8 6; EU AI Act Art.11; GDPR Article 30; ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; ISO 27001:2022 A.5.9; ISO 27001:2022 A.8.9; ISO 42001 A.2.2; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 CM-6; NIST 800-53 r5 CM-8; NIST 800-53 r5 IA-5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC7.1,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 1 Inventory and Control of Enterprise Assets; CIS Controls v8 2 Inventory and Control of Software Assets; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; EU AI Act Art. Articles; GDPR Article Articles; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.2 Policies; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CM Configuration Management; NIST 800-53 r5 IA Identification and Authentication; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed collaboration identity, guest access, mailbox permission, forwarding, Teams membership, SharePoint sharing, Purview policy, Defender alert, content asset, and audit-event evidence lanes."
microsoft_365,Microsoft 365,sharepoint_anonymous_links,relationship,supported,true,anonymous_link; anyone_link; sharing_link,access_review; data_protection; relationship_evidence,data_protection; identity_access,CCPA 1798.150; CIS Controls v8 3; CIS Controls v8 5; CIS Controls v8 6; EU AI Act Art.10; GDPR Article 32; HIPAA 164.312(a)(2)(iv); HIPAA 164.312(e)(1); ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; ISO 27001:2022 A.8.24; ISO 42001 A.7.4; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 IA-5; NIST 800-53 r5 SC-12; NIST 800-53 r5 SC-13; NIST 800-53 r5 SC-28; PCI DSS v4.0.1 3.5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 3 Data Protection; CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; EU AI Act Art. Articles; GDPR Article Articles; HIPAA 164.312 Technical Safeguards; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.7 Data; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 IA Identification and Authentication; NIST 800-53 r5 SC System and Communications Protection; PCI DSS v4.0.1 3 Account Data Protection; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 CC6 Logical and Physical Access,"Declare source-backed collaboration identity, guest access, mailbox permission, forwarding, Teams membership, SharePoint sharing, Purview policy, Defender alert, content asset, and audit-event evidence lanes."
microsoft_365,Microsoft 365,sharepoint_external_sharing,app_entitlement,supported,true,external_sharing; guest_access; sharepoint_site; site_permission,access_review; data_protection; identity_configuration,data_protection; identity_access,CCPA 1798.150; CIS Controls v8 3; CIS Controls v8 5; CIS Controls v8 6; EU AI Act Art.10; GDPR Article 32; HIPAA 164.312(a)(2)(iv); HIPAA 164.312(e)(1); ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; ISO 27001:2022 A.8.24; ISO 42001 A.7.4; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 IA-5; NIST 800-53 r5 SC-12; NIST 800-53 r5 SC-13; NIST 800-53 r5 SC-28; PCI DSS v4.0.1 3.5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 3 Data Protection; CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; EU AI Act Art. Articles; GDPR Article Articles; HIPAA 164.312 Technical Safeguards; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.7 Data; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 IA Identification and Authentication; NIST 800-53 r5 SC System and Communications Protection; PCI DSS v4.0.1 3 Account Data Protection; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 CC6 Logical and Physical Access,"Declare source-backed collaboration identity, guest access, mailbox permission, forwarding, Teams membership, SharePoint sharing, Purview policy, Defender alert, content asset, and audit-event evidence lanes."
microsoft_365,Microsoft 365,teams_guest_membership,relationship,supported,true,channel_member; guest_member; team_member; teams_guest,access_review; identity_configuration; relationship_evidence,identity_access,CIS Controls v8 5; CIS Controls v8 6; ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 IA-5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6,CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; ISO 27001:2022 A.5 Organizational Controls; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 IA Identification and Authentication; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 CC6 Logical and Physical Access,"Declare source-backed collaboration identity, guest access, mailbox permission, forwarding, Teams membership, SharePoint sharing, Purview policy, Defender alert, content asset, and audit-event evidence lanes."
microsoft_365,Microsoft 365,users,entity_family,partial,true,account; active_user; collaboration_user; dormant_user; user,access_review; identity_configuration; source_snapshot,asset_inventory; identity_access,CCPA 1798.100; CIS Controls v8 1; CIS Controls v8 2; CIS Controls v8 4; CIS Controls v8 5; CIS Controls v8 6; EU AI Act Art.11; GDPR Article 30; ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; ISO 27001:2022 A.5.9; ISO 27001:2022 A.8.9; ISO 42001 A.2.2; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 CM-6; NIST 800-53 r5 CM-8; NIST 800-53 r5 IA-5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC7.1,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 1 Inventory and Control of Enterprise Assets; CIS Controls v8 2 Inventory and Control of Software Assets; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; EU AI Act Art. Articles; GDPR Article Articles; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.2 Policies; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CM Configuration Management; NIST 800-53 r5 IA Identification and Authentication; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed collaboration identity, guest access, mailbox permission, forwarding, Teams membership, SharePoint sharing, Purview policy, Defender alert, content asset, and audit-event evidence lanes."
microsoft_entra_id,Microsoft Entra ID,app_role_assignments,app_entitlement,supported,true,app_role; application_assignment; service_principal_role,access_review; identity_configuration,identity_access,CIS Controls v8 5; CIS Controls v8 6; ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 IA-5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6,CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; ISO 27001:2022 A.5 Organizational Controls; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 IA Identification and Authentication; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 CC6 Logical and Physical Access,"Declare source-backed directory identity lifecycle, authentication method, group membership, role assignment, external account, application entitlement, risky-user, and audit-event evidence lanes."
microsoft_entra_id,Microsoft Entra ID,audit_events,audit_event,partial,true,audit; directory_audit; sign_in,logging_configuration,logging_monitoring,CIS Controls v8 8; EU AI Act Art.12; EU AI Act Art.72; HIPAA 164.312(b); ISO 27001:2022 A.8.15; ISO 27001:2022 A.8.16; ISO 42001 9.1; NIST 800-53 r5 AU-2; NIST 800-53 r5 AU-6; NIST 800-53 r5 SI-4; SOC 2 CC7.1; SOC 2 CC7.2; SOC 2 CC7.3,CIS Controls v8 8 Audit Log Management; EU AI Act Art. Articles; HIPAA 164.312 Technical Safeguards; ISO 27001:2022 A.8 Technology Controls; ISO 42001 9 Performance Evaluation; NIST 800-53 r5 AU Audit and Accountability; NIST 800-53 r5 SI System and Information Integrity; SOC 2 CC7 System Operations,"Declare source-backed directory identity lifecycle, authentication method, group membership, role assignment, external account, application entitlement, risky-user, and audit-event evidence lanes."
microsoft_entra_id,Microsoft Entra ID,directory_role_assignments,app_entitlement,supported,true,admin_role; directory_role; privileged_role; role_assignment,access_review; identity_configuration,identity_access,CIS Controls v8 5; CIS Controls v8 6; ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 IA-5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6,CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; ISO 27001:2022 A.5 Organizational Controls; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 IA Identification and Authentication; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 CC6 Logical and Physical Access,"Declare source-backed directory identity lifecycle, authentication method, group membership, role assignment, external account, application entitlement, risky-user, and audit-event evidence lanes."
microsoft_entra_id,Microsoft Entra ID,external_accounts,lifecycle_state,supported,true,b2b_guest; external_user; guest_user; user_type,access_review; identity_configuration,identity_access,CIS Controls v8 5; CIS Controls v8 6; ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 IA-5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6,CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; ISO 27001:2022 A.5 Organizational Controls; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 IA Identification and Authentication; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 CC6 Logical and Physical Access,"Declare source-backed directory identity lifecycle, authentication method, group membership, role assignment, external account, application entitlement, risky-user, and audit-event evidence lanes."
